38, False, -4.95752, 0.04708862 , 1.866461 , 2
37, False, -4.813019, 0.015625 , 2.188342 , 2
36, False, -4.635956, 0.01486206 , 2.509948 , 2
35, False, -4.433289, -0.01858521 , 2.833579 , 2
34, False, -4.280334, -0.04238892 , 3.054857 , 2
33, False, -4.143494, -0.03591919 , 3.23565 , 2
32, False, -4.01123, -0.03915405 , 3.388731 , 2
31, False, -3.877899, -0.001068115 , 3.522967 , 2
30, False, -3.754211, 0.0223999 , 3.640637 , 2
29, False, -3.638672, 0.03445435 , 3.742327 , 2
28, False, -3.493011, 0.0390625 , 3.865502 , 2
27, False, -3.323242, 0.02706909 , 3.994705 , 2
26, False, -3.131226, 0.02026367 , 4.134322 , 2
25, False, -2.952301, 0.01382446 , 4.253942 , 2
24, False, -2.813141, 0.01229858 , 4.343282 , 2
23, False, -2.681213, 0.03341675 , 4.424013 , 2
22, False, -2.530304, 0.03479004 , 4.509268 , 2
21, False, -2.412903, 0.02658081 , 4.575769 , 2
20, False, -2.295197, 0.05117798 , 4.631022 , 2
19, False, -2.124237, 0.02697754 , 4.708091 , 2
18, False, -1.97934, 0.003295898 , 4.779408 , 2
17, False, -1.833038, 0.001922607 , 4.840684 , 2
16, False, -1.694733, 0.006530762 , 4.887451 , 2
15, False, -1.561981, 0.003936768 , 4.929201 , 2
14, False, -1.414825, 0.0007629395 , 4.976246 , 2
13, False, -1.279083, -0.00793457 , 5.016516 , 2
12, False, -1.184662, -0.01477051 , 5.045345 , 2
11, False, -1.052338, -0.0116272 , 5.078656 , 2
10, False, -0.885437, -0.03619385 , 5.114825 , 2
9, False, -0.6791687, -0.04190063 , 5.154554 , 2
8, False, -0.5084534, -0.03948975 , 5.175266 , 2
7, False, -0.3639526, -0.04016113 , 5.192651 , 2
6, False, -0.1937256, -0.01928711 , 5.203102 , 2
5, False, -0.03652954, -0.02587891 , 5.211068 , 2
4, False, 0.08532715, -0.008514404 , 5.217288 , 2
3, False, 0.1807556, -0.003631592 , 5.221366 , 2
2, False, 0.3305969, -0.01428223 , 5.219487 , 2
1, False, 0.4601746, -0.01135254 , 5.213433 , 2
0, False, 0.5823975, -0.003540039 , 5.205448 , 2
1, True, 0.7402344, 0.009613037 , 5.192572 , 2
2, True, 0.7446594, -0.001800537 , 5.189219 , 2
3, True, 0.5522156, -0.03005981 , 5.204887 , 2
4, True, 0.2915039, -0.03112793 , 5.21698 , 2
5, True, 0.04711914, -0.05563354 , 5.218596 , 2
6, True, -0.1089783, -0.04446411 , 5.213104 , 2
7, True, -0.2145386, -0.03012085 , 5.205828 , 2
8, True, -0.3206787, -0.01425171 , 5.198974 , 2
9, True, -0.5378723, 0.01043701 , 5.170534 , 2
10, True, -0.7613831, -0.004058838 , 5.13554 , 2
11, True, -0.8388062, -0.01620483 , 5.122394 , 2
12, True, -0.9267273, -0.01266479 , 5.10486 , 2
13, True, -1.032379, -0.02838135 , 5.083213 , 2
14, True, -1.158508, -0.03060913 , 5.058542 , 2
15, True, -1.317719, -0.01498413 , 5.020205 , 2
16, True, -1.501404, -0.0007629395 , 4.970114 , 2
17, True, -1.608948, 0.01147461 , 4.939027 , 2
18, True, -1.724609, 0.01049805 , 4.89825 , 2
19, True, -1.867157, 0.002166748 , 4.850601 , 2
20, True, -2.005554, -0.003234863 , 4.793644 , 2
21, True, -2.135956, -0.007324219 , 4.740817 , 2
22, True, -2.270416, -0.01367188 , 4.677142 , 2
23, True, -2.43811, -0.01571655 , 4.599094 , 2
24, True, -2.569885, -0.01123047 , 4.534546 , 2
25, True, -2.69104, -0.0144043 , 4.467902 , 2
26, True, -2.867432, -0.004333496 , 4.363798 , 2
27, True, -3.010254, -0.001739502 , 4.269859 , 2
28, True, -3.176483, -0.00592041 , 4.151266 , 2
29, True, -3.345764, -0.002532959 , 4.027795 , 2
30, True, -3.485168, 0.009887695 , 3.91657 , 2
31, True, -3.565582, 0.03182983 , 3.847304 , 2
32, True, -3.736298, 0.05548096 , 3.684517 , 2
33, True, -3.886017, 0.04666138 , 3.53577 , 2
34, True, -4.056366, 0.04541016 , 3.35204 , 2
35, True, -4.208069, 0.05044556 , 3.173249 , 2
36, True, -4.352081, 0.0534668 , 2.985758 , 2
37, True, -4.465393, 0.06530762 , 2.826757 , 2
38, True, -4.601135, 0.06936646 , 2.623275 , 2
39, True, -4.754669, 0.06539917 , 2.356654 , 2
40, True, -4.83078, 0.05587769 , 2.211575 , 2
39, False, -4.843536, 0.0512085 , 2.174407 , 2
